Unnamed: 0,headline,url,publisher,date,stock,Sentiment_DecisionTreeClassifier,Sentiment_finbert,Sentiment_LogisticRegression,Sentiment_KNeighborsClassifier,Sentiment_MultinomialNB,Sentiment_SGDClassifier,Sentiment_GradientBoostingClassifier,Sentiment_XGBClassifier,Sentiment_RandomForestClassifier,Sentiment_VADER,Sentiment_Random
857926,update td ameritrades cruz tells benzinga reading between the tea leaves of bank earnings will reveal creditor confidence watch for any contraction in loan supply could indicate banks dont want to lend money,https://www.benzinga.com/news/earnings/18/07/12013248/update-td-ameritrades-cruz-tells-benzinga-reading-between-the-tea-leave,Benzinga Newsdesk,2018-07-12 00:00:00,MS,1,1,1,1,1,0,1,1,1,0.7274,1
857927,td ameritrade senior trading specialist shawn cruz in benzinga interview says big bank q earnings trading loan activity is a bigger economic indicator than yield curve,https://www.benzinga.com/news/earnings/18/07/12013246/td-ameritrade-senior-trading-specialist-shawn-cruz-in-benzinga-intervie,Benzinga Newsdesk,2018-07-12 00:00:00,MS,1,2,1,0,1,0,1,1,1,0.5,1
857928,update wsjdj report on expanded roles for morgan stanley execs suggests pick petitgas could be viewed as candidates to success ceo james gorman,https://www.benzinga.com/news/18/07/11999775/update-wsjdj-report-on-2-expanded-roles-for-morgan-stanley-execs-suggests-pick-p,Benzinga Newsdesk,2018-07-10 00:00:00,MS,1,2,1,0,1,1,1,1,1,0.7859499999999999,1
857929,morgan stanley names trading chief ted pick as head of investment banking oversight banker franck petitgas head of intl business,https://www.benzinga.com/news/18/07/11999760/morgan-stanley-names-trading-chief-ted-pick-as-head-of-investment-banking-oversi,Benzinga Newsdesk,2018-07-10 00:00:00,MS,1,2,1,1,1,1,1,1,1,0.5,1
857930,fed reportedly allowed goldman sachs morgan stanley to avoid failing grade on stress tests despite failing key part,https://www.benzinga.com/news/18/07/11967379/fed-reportedly-allowed-goldman-sachs-morgan-stanley-to-avoid-failing-grade-on-st,Benzinga Newsdesk,2018-07-02 00:00:00,MS,1,0,1,1,0,0,1,1,1,0.05449999999999999,1
857931,financial stocks reverse from highs financial select sector spdr etf down over last hours still up for session morgan stanley shares leading group lower down bofa down citi up wells fargo up ,https://www.benzinga.com/trading-ideas/movers/18/06/11959543/financial-stocks-reverse-from-highs-financial-select-sector-spdr,Benzinga Newsdesk,2018-06-29 00:00:00,MS,0,1,0,0,1,0,0,0,0,0.625,1
857932,sec says it has charged morgan stanley related to failure to detect or prevent misappropriation of client funds,https://www.benzinga.com/news/18/06/11959364/sec-says-it-has-charged-morgan-stanley-related-to-failure-to-detect-or-prevent-m,Benzinga Newsdesk,2018-06-29 00:00:00,MS,1,1,1,0,1,1,1,1,1,0.19379999999999997,1
857933,morgan stanley says fed doesnt object to capital plan raises qtr dividend from to share will buyback b starting in q through q ,https://www.benzinga.com/news/18/06/11954253/morgan-stanley-says-fed-doesnt-object-to-capital-plan-raises-qtr-dividend-from-0,Benzinga Newsdesk,2018-06-28 00:00:00,MS,1,2,1,1,1,1,1,1,1,0.648,1
857934,fed stress tests deutsche bank fails goldman sachs and morgan stanley limited on payouts while below min ratios must limit capital distributions to be in line with prior years,https://www.benzinga.com/news/18/06/11954000/fed-stress-tests-deutsche-bank-fails-goldman-sachs-and-morgan-stanley-limited-on,Benzinga Newsdesk,2018-06-28 00:00:00,MS,1,2,1,0,1,0,1,1,1,0.12104999999999999,0
857935,the market in minutes stress test results more trade talks viacoms unexpected risk,https://www.benzinga.com/markets/cryptocurrency/18/06/11920224/the-market-in-5-minutes-stress-test-results-more-trade-talks-v,Benzinga Newsdesk,2018-06-22 00:00:00,MS,1,2,1,0,0,1,1,1,1,0.20029999999999998,0
857936,hearing italy admin court rules it cant hear derivatives case against morgan stanley and other defendants state can now indicate new tribunal,https://www.benzinga.com/news/18/06/11885814/hearing-italy-admin-court-rules-it-cant-hear-derivatives-case-against-morgan-sta,Benzinga Newsdesk,2018-06-15 00:00:00,MS,1,2,1,1,1,1,1,1,1,0.5,0
857937,morgan stanley will relocate employees out of united kingdom overall as a result of brexit says ceo,https://www.benzinga.com/news/18/06/11867719/morgan-stanley-will-relocate-400-500-employees-out-of-united-kingdom-overall-as-,Benzinga Newsdesk,2018-06-12 00:00:00,MS,1,1,0,1,0,0,0,0,0,0.71075,1
857938,trade and geopolitical fears seem to recede a bit and global markets move higher,https://www.benzinga.com/news/18/06/11846072/trade-and-geopolitical-fears-seem-to-recede-a-bit-and-global-markets-move-higher,JJ Kinahan,2018-06-07 00:00:00,MS,1,0,1,1,1,1,1,1,1,0.28925,0
857939,morgan stanley energy partners and presidio petroleum report strategic partnership,https://www.benzinga.com/news/contracts/18/06/11814662/morgan-stanley-energy-partners-and-presidio-petroleum-report-strategic,Eddie Staley,2018-06-01 00:00:00,MS,1,2,1,1,1,1,1,1,1,0.6366,1
857940,whats the volcker rule and why are banks celebrating the feds proposed changes,https://www.benzinga.com/government/18/05/11799676/whats-the-volcker-rule-and-why-are-banks-celebrating-the-feds-proposed-cha,Elizabeth Balboa,2018-05-31 00:00:00,MS,1,2,0,1,0,1,1,1,1,0.7859499999999999,0
857941,what the experts are saying about italys chaos,https://www.benzinga.com/news/18/05/11790055/what-the-experts-are-saying-about-italys-chaos,Jayson Derrick,2018-05-29 00:00:00,MS,1,2,1,1,1,1,1,1,1,0.21405000000000002,1
857942,deutsche bank global financial services conference begins today presenters include citigroup citizens financial morgan stanley state street and us bancorp,https://www.benzinga.com/news/18/05/11787462/deutsche-bank-global-financial-services-conference-begins-today-presenters-inclu,Benzinga Newsdesk,2018-05-29 00:00:00,MS,1,2,1,0,1,1,1,1,1,0.5,0
857943, reasons to consider buying morgan stanley stock,https://www.benzinga.com/news/18/05/11715596/5-reasons-to-consider-buying-morgan-stanley-stock,Zacks,2018-05-16 00:00:00,MS,1,2,1,1,1,1,1,1,1,0.5,1
857944,q f roundup how buffett einhorn ackman and others adjusted their portfolio,https://www.benzinga.com/news/18/05/11726626/q1-13f-roundup-how-buffett-einhorn-ackman-and-others-adjusted-their-portfolio,Wayne Duggan,2018-05-16 00:00:00,MS,1,2,1,1,1,1,1,1,1,0.5,0
857945,canaan maker of bitcoin mining tech files for ipo,https://www.benzinga.com/markets/cryptocurrency/18/05/11724888/canaan-maker-of-bitcoin-mining-tech-files-for-ipo,Elizabeth Balboa,2018-05-16 00:00:00,MS,1,2,1,1,1,1,1,1,1,0.5,0
857946,f from soros fund mgmt shows new stakes in amex goldman jp morgan citi wells fargo morgan stanley metlife aig,https://www.benzinga.com/news/18/05/11720289/13f-from-soros-fund-mgmt-shows-new-stakes-in-amex-goldman-jp-morgan-citi-wells-f,Benzinga Newsdesk,2018-05-15 00:00:00,MS,1,2,1,1,1,0,1,1,1,0.71075,0
857947,morgan stanley announces amazon alexa skills offering original content and market insights via easy voice command,https://www.benzinga.com/news/18/05/11704378/morgan-stanley-announces-amazon-alexa-skills-offering-original-content-and-marke,Benzinga Newsdesk,2018-05-14 00:00:00,MS,1,2,1,1,1,1,1,1,1,0.8548,0
857948,heres why faang stocks are still the market leaders,https://www.benzinga.com/news/18/05/11666018/heres-why-faang-stocks-are-still-the-market-leaders,Zacks,2018-05-08 00:00:00,MS,1,2,1,1,1,1,1,1,1,0.5,0
857949,goldman sachs to settle improper trading probe for nearly m,https://www.benzinga.com/government/18/05/11627897/goldman-sachs-to-settle-improper-trading-probe-for-nearly-110m,Zacks,2018-05-02 00:00:00,MS,1,1,1,1,0,0,1,1,1,0.5,0
857950,bond yield rise pauses dow futures get a bit of help from some earnings,https://www.benzinga.com/markets/bonds/18/04/11565988/bond-yield-rise-pauses-dow-futures-get-a-bit-of-help-from-some-earnings,JJ Kinahan,2018-04-24 00:00:00,MS,1,0,1,0,1,1,1,1,1,0.70095,0
857951,midafternoon market update badger meter falls on earnings miss seadrill shares surge,https://www.benzinga.com/news/18/04/11538250/mid-afternoon-market-update-badger-meter-falls-on-earnings-miss-seadrill-shares-,Lisa Levin,2018-04-18 00:00:00,MS,1,1,0,0,0,0,1,0,1,0.57655,1
857952,midday market update crude oil up aeglea biotherapeutics shares plunge,https://www.benzinga.com/news/18/04/11537406/mid-day-market-update-crude-oil-up-2-5-aeglea-biotherapeutics-shares-plunge,Lisa Levin,2018-04-18 00:00:00,MS,1,0,0,1,0,0,1,1,1,0.3194,0
857953,market volatility helps big banks a q earnings roundup,https://www.benzinga.com/news/earnings/18/04/11536414/market-volatility-helps-big-banks-a-q1-earnings-roundup,Shanthi Rexaline,2018-04-18 00:00:00,MS,1,0,0,1,0,0,1,1,1,0.6909,1
857954,midmorning market update markets mostly lower morgan stanley profit tops views,https://www.benzinga.com/news/18/04/11536570/mid-morning-market-update-markets-mostly-lower-morgan-stanley-profit-tops-views,Lisa Levin,2018-04-18 00:00:00,MS,0,1,0,1,0,0,0,0,0,0.8062,0
857955,big bank season rolls on as morgan stanley easily beats expectations,https://www.benzinga.com/news/earnings/18/04/11536535/big-bank-season-rolls-on-as-morgan-stanley-easily-beats-expectations,JJ Kinahan,2018-04-18 00:00:00,MS,1,0,1,1,1,0,1,1,1,0.67,1
857956,benzinga pros stocks to watch today,https://www.benzinga.com/news/18/04/11535702/benzinga-pros-5-stocks-to-watch-today,Jayson Derrick,2018-04-18 00:00:00,MS,1,2,1,1,1,0,1,1,1,0.5,1
857957,a peek into the markets us stock futures up ahead of earnings beige book report,https://www.benzinga.com/news/18/04/11534705/a-peek-into-the-markets-us-stock-futures-up-ahead-of-earnings-beige-book-report,Lisa Levin,2018-04-18 00:00:00,MS,1,2,1,1,1,1,1,1,1,0.5,1
857958,morgan stanley reports q eps beats est sales b beats b est,https://www.benzinga.com/news/earnings/18/04/11534699/morgan-stanley-reports-q1-eps-1-45-beats-1-25-est-sales-11-08b-beats-10,Paul Quintaro,2018-04-18 00:00:00,MS,1,2,1,1,1,1,1,1,1,0.5,0
857959, stocks to watch for april ,https://www.benzinga.com/news/earnings/18/04/11534260/10-stocks-to-watch-for-april-18-2018,Lisa Levin,2018-04-18 00:00:00,MS,1,2,0,1,0,0,1,1,1,0.5,1
857960,earnings scheduled for april ,https://www.benzinga.com/news/earnings/18/04/11534206/earnings-scheduled-for-april-18-2018,Lisa Levin,2018-04-18 00:00:00,MS,1,2,0,0,1,0,1,1,1,0.5,1
857961,the week ahead netflix earnings big bank results fda actions abound,https://www.benzinga.com/news/18/04/11522872/the-week-ahead-netflix-earnings-big-bank-results-fda-actions-abound,Taylor Cox,2018-04-16 00:00:00,MS,1,1,1,0,1,0,1,1,1,0.5,1
857962,earnings parade continues this week after missile attacks with banks netflix on way,https://www.benzinga.com/news/18/04/11521968/earnings-parade-continues-this-week-after-missile-attacks-with-banks-netflix-on-,JJ Kinahan,2018-04-16 00:00:00,MS,1,1,1,0,1,1,1,1,1,0.2798,0
857963,next weeks round of bank earnings includes bank of america goldman sachs and morgan stanley,https://www.benzinga.com/news/earnings/18/04/11516609/next-weeks-round-of-bank-earnings-includes-bank-of-america-goldman-sach,JJ Kinahan,2018-04-13 00:00:00,MS,1,2,1,1,1,0,1,1,1,0.5,0
857964,financial stocks pare most premarket gains jp morgan citi wells fargo traded up between now flirting with unch,https://www.benzinga.com/news/earnings/18/04/11515313/financial-stocks-pare-most-pre-market-gains-jp-morgan-citi-wells-fargo-,Paul Quintaro,2018-04-13 00:00:00,MS,1,0,0,1,1,0,1,1,1,0.88045,0
857965,your big bank q earnings cheat sheet,https://www.benzinga.com/news/earnings/18/04/11500594/your-big-bank-q1-earnings-cheat-sheet,Shanthi Rexaline,2018-04-12 00:00:00,MS,1,2,1,0,1,0,1,1,1,0.2706,1
857966,upcoming earnings big banks jp morgan wells fargo and citigroup to kick off q season,https://www.benzinga.com/news/earnings/18/04/11510004/upcoming-earnings-big-banks-jp-morgan-wells-fargo-and-citigroup-to-kick,JJ Kinahan,2018-04-12 00:00:00,MS,1,2,1,0,1,0,1,1,1,0.71075,1
857967,buy goldman sell morgan a wall street pair trade,https://www.benzinga.com/analyst-ratings/analyst-color/18/04/11496103/buy-goldman-sell-morgan-a-wall-street-pair-trade,Shanthi Rexaline,2018-04-10 00:00:00,MS,1,2,1,1,1,1,1,1,1,0.5,1
857968,benzingas top upgrades downgrades for april ,https://www.benzinga.com/analyst-ratings/upgrades/18/04/11495891/benzingas-top-upgrades-downgrades-for-april-10-2018,Lisa Levin,2018-04-10 00:00:00,MS,1,1,1,1,0,1,1,1,1,0.60115,1
857969,bernstein initiates coverage on morgan stanley with underperform rating announces price target,https://www.benzinga.com/news/18/04/11495097/bernstein-initiates-coverage-on-morgan-stanley-with-underperform-rating-announce,Eddie Staley,2018-04-10 00:00:00,MS,1,2,1,1,1,1,1,1,1,0.5,1
857970,buckingham previews big bank earnings stocks with the most longterm upside,https://www.benzinga.com/analyst-ratings/analyst-color/18/04/11489767/buckingham-previews-big-bank-earnings-4-stocks-with-the,Shanthi Rexaline,2018-04-09 00:00:00,MS,1,2,1,1,1,1,1,1,1,0.5,1
857971,benzingas bulls bears of the week amazon facebook tesla and more,https://www.benzinga.com/short-sellers/18/04/11449121/benzingas-bulls-bears-of-the-week-amazon-facebook-tesla-and-more,Nelson Hem,2018-04-01 00:00:00,MS,1,2,1,0,0,1,1,1,1,0.58895,1
857972,after selloff buckingham research compiles shopping list of bargain bank stocks,https://www.benzinga.com/analyst-ratings/analyst-color/18/03/11417069/after-sell-off-buckingham-research-compiles-shopping-li,Shanthi Rexaline,2018-03-26 00:00:00,MS,1,2,1,0,1,1,1,1,1,0.60115,1
857973,bank stocks up on trading revenues rebound in q,https://www.benzinga.com/news/earnings/18/03/11332170/bank-stocks-up-on-trading-revenues-rebound-in-q1,Zacks,2018-03-09 00:00:00,MS,1,0,1,1,1,1,1,1,1,0.5,0
857974,premarket prep opening nyse imbalance update salesforce k shares to sell ge k to buy alibaba k to buy twitter k to buy jp morgan k to buy citigroup k to buy morgan stanley k to buy,https://www.benzinga.com/news/18/03/11311664/premarket-prep-opening-nyse-imbalance-update-salesforce-38k-shares-to-sell-ge-72,Hal Lindon,2018-03-06 00:00:00,MS,1,2,1,1,1,1,1,1,1,0.7294,0
857975,opening nyse imbalance square k shares to sell twitter k shares to sell salesforcecom k shares to sell general electric k shares to buy bank of america k shares to sell morgan stanley k share to buy alibaba k shares to buy,https://www.benzinga.com/news/18/03/11303143/opening-nyse-imbalance-square-138k-shares-to-sell-twitter-199k-shares-to-sell-sa,Hal Lindon,2018-03-05 00:00:00,MS,1,2,1,1,1,1,1,1,1,0.9540500000000001,1
857976,premarket prep opening nyse imbalance update k shares to sell ms k sell twitter k share to sell nike k shares to sell square shares to buy pfizer k shares to sell,https://www.benzinga.com/18/02/11225076/premarket-prep-opening-nyse-imbalance-update-186k-shares-to-sell-ms-60k-sell-twitter-,Eddie Staley,2018-02-20 00:00:00,MS,1,2,0,1,0,0,1,1,1,0.9200999999999999,0
857977,credit suisse financial services forum concludes today presenters include northern trust curo group morgan stanley and citizens bank,https://www.benzinga.com/news/events/18/02/11195385/credit-suisse-financial-services-forum-concludes-today-presenters-include,Hal Lindon,2018-02-14 00:00:00,MS,1,2,1,1,1,0,1,1,1,0.8548,1
857978,some users experiencing issues with morgan stanley online,https://www.benzinga.com/news/18/02/11135667/some-users-experiencing-issues-with-morgan-stanley-online,Paul Quintaro,2018-02-05 00:00:00,MS,1,1,1,1,1,1,1,1,1,0.5,1
857979,premarket opening nyse imbalance update morgan stanley k shares to sell general electric m shares to sell coke k shares to sell slumberger k shares to buy nike k shares to sell alibaba k shares to buy square k shares to buy,https://www.benzinga.com/news/18/01/11058981/premarket-opening-nyse-imbalance-update-morgan-stanley-345k-shares-to-sell-gener,Paul Quintaro,2018-01-22 00:00:00,MS,1,2,1,1,1,1,1,1,1,0.9540500000000001,0
857980,the big bank q earnings roundup tax charges drag bottom lines,https://www.benzinga.com/news/earnings/18/01/11051305/the-big-bank-q4-earnings-roundup-tax-charges-drag-bottom-lines,Shanthi Rexaline,2018-01-19 00:00:00,MS,1,1,0,0,0,0,1,1,1,0.2706,0
857981,midafternoon market update gnc surges following strong earnings guidance diffusion pharmaceuticals shares slide,https://www.benzinga.com/news/18/01/11048636/mid-afternoon-market-update-gnc-surges-following-strong-earnings-guidance-diffus,Lisa Levin,2018-01-18 00:00:00,MS,1,0,1,0,1,1,1,1,1,0.83525,1
857982,midday market update alcoa drops on earnings miss spi energy shares surge,https://www.benzinga.com/news/18/01/11047741/mid-day-market-update-alcoa-drops-on-earnings-miss-spi-energy-shares-surge,Lisa Levin,2018-01-18 00:00:00,MS,1,1,0,0,0,0,1,1,1,0.70095,1
857983,visible alpha a benzinga fintech award alumni announces million funding round,https://www.benzinga.com/fintech/18/01/11047181/visible-alpha-a-benzinga-fintech-award-alumni-announces-38-million-funding-ro,Spencer Israel,2018-01-18 00:00:00,MS,1,0,1,1,1,1,1,1,1,0.77115,0
857984,taking in the view stocks appear ready to pause after rallying to record highs,https://www.benzinga.com/news/earnings/18/01/11046924/taking-in-the-view-stocks-appear-ready-to-pause-after-rallying-to-recor,JJ Kinahan,2018-01-18 00:00:00,MS,1,0,1,0,1,1,1,1,1,0.6806,1
857985,midmorning market update markets edge lower morgan stanley beats q estimates,https://www.benzinga.com/news/18/01/11046842/mid-morning-market-update-markets-edge-lower-morgan-stanley-beats-q4-estimates,Lisa Levin,2018-01-18 00:00:00,MS,0,1,0,1,1,0,0,0,0,0.352,1
857986,morgan stanley cfo says co saw more client engagement volatility and activity in early q trading and sales so far,https://www.benzinga.com/news/18/01/11046650/morgan-stanley-cfo-says-co-saw-more-client-engagement-volatility-and-activity-in,Eddie Staley,2018-01-18 00:00:00,MS,1,0,0,1,0,0,1,1,1,0.7535000000000001,0
857987,benzinga pro morning new week high check apple walmart jp morgan boeing morgan stanley ups exxonmobil visa paypal m home depot humana,https://www.benzinga.com/pre-market-outlook/18/01/11045736/benzinga-pro-morning-new-52-week-high-check-apple-wal-mart-jp-morg,Paul Quintaro,2018-01-18 00:00:00,MS,1,2,1,0,1,1,1,1,1,0.60115,0
857988,a peek into the markets us stock futures mostly higher ahead of earnings,https://www.benzinga.com/news/18/01/11045425/a-peek-into-the-markets-u-s-stock-futures-mostly-higher-ahead-of-earnings,Lisa Levin,2018-01-18 00:00:00,MS,1,0,1,1,1,1,1,1,1,0.5,1
857989,morgan stanley reports q adj eps vs est sales b vs b est,https://www.benzinga.com/news/earnings/18/01/11045266/morgan-stanley-reports-q4-adj-eps-0-84-vs-0-77-est-sales-9-50b-vs-9-19b,Paul Quintaro,2018-01-18 00:00:00,MS,1,1,1,1,0,1,1,1,1,0.5,0
857990, stocks to watch for january ,https://www.benzinga.com/news/earnings/18/01/11044816/10-stocks-to-watch-for-january-18-2018,Lisa Levin,2018-01-18 00:00:00,MS,1,2,1,0,1,0,1,1,1,0.5,0
857991,earnings scheduled for january ,https://www.benzinga.com/news/earnings/18/01/11044801/earnings-scheduled-for-january-18-2018,Lisa Levin,2018-01-18 00:00:00,MS,1,2,1,1,1,1,1,1,1,0.5,0
